drug_name;ap_name;expiration_date;realization
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;21
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №14 от ЦРА №218 Дзержинского р-на;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №31 от ЦРА №218 Дзержинского р-на;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №69 от ЦРА №218 Дзержинского района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №218 Дзержинского района;31.12.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №227 от ЦРА №218 Дзержинского р-на;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;22
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦГА №192 Жодино;31.12.2024;15
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №102 от ЦГА № 192 г.Жодино;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №189 от ЦГА №192 г.Жодино;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №209 от ЦГА № 192 г.Жодино;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;61
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №39 от ЦРА №1 Клецкого района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №43 от ЦРА №1 Клецкого района;31.12.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №51 от ЦРА №1 Клецкого района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №1 Клецкого района;31.12.2024;40
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №2 от ЦРА №1 Клецкого района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №150 от ЦРА №1 Клецкого района;31.12.2024;1
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №5 от ЦРА №1 Клецкого района;31.12.2024;1
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №82 от ЦРА №97 Копыльского района;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №64 от ЦРА №28 Крупского района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;13
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №24 Логойского района;31.12.2024;1
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №26 от ЦРА №24 Логойского района;31.12.2024;6
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №229 от ЦРА №24 Логойского района;31.12.2024;4
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №228 от ЦРА №24 Логойского района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №88 от ЦРА №90 Любанского района;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №90 Любанского района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;53
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №98 от ЦРА № 182 Минского р-на;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №164 от ЦРА №182 Минского р-на;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №306 от ЦРА № 182 Минского района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №182 Минского района;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №34 от ЦРА № 182 Минского района;31.12.2024;1
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №190 от ЦРА № 182 Минского р-на;31.12.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №141 от ЦРА №182 Минского района;31.12.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №157 от ЦРА №182 Минского  района;31.12.2024;1
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №156 от ЦРА № 182 Минского р-на;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;26
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №180 от ЦРА № 198 Молодечненского р-на;31.12.2024;6
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №110 от ЦРА № 198 Молодечненского р-на;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №142 от ЦРА № 198 Молодечненского р-на;31.12.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №216 от ЦРА № 198 Молодечненского р-на;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;27
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №308 от ЦРА № 131 Мядельского района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №300 от ЦРА №131 Мядельского района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №131 Мядельского района;31.12.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №135 ЦРА №131 Мядельского района;31.12.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;61
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №105 от ЦРА №4 Несвижского р-на;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №4 Несвижского района;31.12.2024;15
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №6 от ЦРА №4 Несвижского района;31.12.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №140 от ЦРА №4 Несвижского р-на;31.12.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №277 от ЦРА №4 Несвижского района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №294 от ЦРА №4 Несвижского района;31.12.2024;8
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;64
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №239 от ЦРА №25 Пуховичского района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №315 от ЦРА № 25 Пуховичского района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №32 от ЦРА №25 Пуховичского района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №25 Пуховичского района;31.12.2024;35
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №27 от ЦРА №25 Пуховичского района;31.12.2024;1
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №210 от ЦРА №25 Пуховичского района;31.12.2024;12
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №214 от ЦРА №25 Пуховичского района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №38 от ЦРА №25 Пуховичского р-на;31.12.2024;1
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №236 от ЦРА №25 Пуховичского района;31.12.2024;1
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;38
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦМА №80 г.Слуцк;31.12.2024;18
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №79 от ЦМА №80  г.Слуцк;31.12.2024;17
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №199 от ЦМА №80  г.Слуцк;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №23 Смолевичского района;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;54
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №85 от ЦРА №208 Солигорского района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №183 от ЦРА №208 Солигорского района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №247 от ЦРА №208 Солигорского р-на;31.12.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №87 от ЦРА №208 Солигорского р-на;31.12.2024;4
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №233 от ЦРА №208 Солигорского р-на;31.12.2024;14
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №323 от ЦРА №208 Солигорского р-на;31.12.2024;6
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;13
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №181 от ЦМА №80 г.Слуцк;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №206 от ЦМА №80 г.Слуцк;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №325 от ЦМА №80 г.Слуцк;31.12.2024;6
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;8
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №128 от ЦРА №7 Столбцовского района;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №186 от ЦРА №7 Столбцовского района;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №151 от ЦРА №7 Столбцовского района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;32
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №254 от ЦРА №21 Узденского р-на;31.12.2024;1
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №21 Узденского района;31.12.2024;31
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;#ИМЯ?;;20
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №18 от ЦРА №20 Червенского района;31.12.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;ЦРА №20 Червенского района;31.12.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №35 от ЦРА №20 Червенского района;31.12.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Аптека №287 от ЦРА №20 Червенского района;31.12.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 100мг пакет №20;Прочие;;0
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;;;3 230
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;"Аптеки РУП ""Минскфармация""";;3 230
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;60
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №19 Березинского района;31.10.2024;45
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №220 от ЦРА №19 Березинского р-на;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №222 от ЦРА №19 Березинского р-на;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;287
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №272 от ЦРА №16 Борисовского района;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №321 от ЦРА №16 Борисовского района;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №137 от ЦРА №16 Борисовского района;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №167 от ЦРА №16 Борисовского района;31.10.2024;60
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №172 от ЦРА №16 Борисовского района;31.10.2024;60
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №16 Борисовского района;31.10.2024;33
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №49 от ЦРА №16 Борисовского района;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №215 от ЦРА №16 Борисовского района;31.10.2024;40
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №263 от ЦРА №16 Борисовского района;31.10.2024;25
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №260 от ЦРА №16 Борисовского района;31.10.2024;15
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №266 от ЦРА №16 Борисовского района;31.10.2024;4
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;162
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №40 от ЦРА № 118 Вилейского р-на;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №191 от ЦРА № 118 Вилейского р-на;31.10.2024;25
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №36 от ЦРА № 118 Вилейского р-на;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №29 от ЦРА № 118 Вилейского р-на;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №119 от ЦРА № 118 Вилейского р-на;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №118 Вилейского района;31.10.2024;50
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №219 от ЦРА № 118 Вилейского р-на;31.10.2024;25
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №101 от ЦРА № 118 Вилейского р-на;31.10.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;55
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №318 от ЦРА № 123 Воложинского района;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №123 Воложинского района;31.10.2024;40
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №127 от ЦРА №123 Воложинского района;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №124 от ЦРА №123 Воложинского р-на;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;167
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №244 от ЦРА №218 Дзержинского района;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №14 от ЦРА №218 Дзержинского р-на;31.10.2024;15
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №31 от ЦРА №218 Дзержинского р-на;31.10.2024;35
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №62 от ЦРА №218 Дзержинского р-на;31.10.2024;25
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №63 от ЦРА №218 Дзержинского р-на;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №69 от ЦРА №218 Дзержинского района;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №225 от ЦРА №218 Дзержинского района;31.10.2024;12
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №218 Дзержинского района;31.10.2024;25
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №227 от ЦРА №218 Дзержинского р-на;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №213 от ЦРА №218 Дзержинского района;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;129
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №312 от ЦГА № 192  г.Жодино;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦГА №192 Жодино;31.10.2024;60
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №102 от ЦГА № 192 г.Жодино;31.10.2024;15
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №189 от ЦГА №192 г.Жодино;31.10.2024;17
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №207 от ЦГА №192 г.Жодино;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №209 от ЦГА № 192 г.Жодино;31.10.2024;16
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №117 от ЦГА №192 г. Жодино;31.10.2024;6
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;158
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №39 от ЦРА №1 Клецкого района;31.10.2024;15
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №43 от ЦРА №1 Клецкого района;31.10.2024;40
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №51 от ЦРА №1 Клецкого района;31.10.2024;27
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №1 Клецкого района;31.10.2024;50
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №2 от ЦРА №1 Клецкого района;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №3 от ЦРА №1 Клецкого района;31.10.2024;8
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №150 от ЦРА №1 Клецкого района;31.10.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №5 от ЦРА №1 Клецкого района;31.10.2024;6
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;59
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №97 Копыльского района;31.10.2024;40
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №82 от ЦРА №97 Копыльского района;31.10.2024;19
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;47
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №64 от ЦРА №28 Крупского района;31.10.2024;17
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №28 Крупского района;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №67 от ЦРА №28 Крупского района;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;82
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №24 Логойского района;31.10.2024;30
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №26 от ЦРА №24 Логойского района;31.10.2024;22
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №229 от ЦРА №24 Логойского района;31.10.2024;7
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №283 от ЦРА №24 Логойского района;31.10.2024;13
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №228 от ЦРА №24 Логойского района;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;58
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №88 от ЦРА №90 Любанского района;31.10.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №90 Любанского района;31.10.2024;40
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №230 от ЦРА №90 Любанского р-на;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №81 от ЦРА №90 Любанского р-на;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;404
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №98 от ЦРА № 182 Минского р-на;31.10.2024;15
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №164 от ЦРА №182 Минского р-на;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №104 от ЦРА № 182 Минского района;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №306 от ЦРА № 182 Минского района;31.10.2024;30
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №174 от ЦРА № 182 Минского р-на;31.10.2024;7
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №182 Минского района;31.10.2024;70
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №22 от ЦРА № 182 Минского р-на;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №34 от ЦРА № 182 Минского района;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №61 от ЦРА № 182 Минского р-на;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №99 от ЦРА №182 Минского района;31.10.2024;50
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №162 от ЦРА №182 Минского района;31.10.2024;2
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №190 от ЦРА № 182 Минского р-на;31.10.2024;55
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №75 от ЦРА № 182 Минского р-на;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №139 от ЦРА №182 Минского района;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №141 от ЦРА №182 Минского района;31.10.2024;55
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №157 от ЦРА №182 Минского  района;31.10.2024;15
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №156 от ЦРА № 182 Минского р-на;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;348
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №179 от ЦРА № 198 Молодечненского р-на;31.10.2024;13
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №198 Молодечненского района;31.10.2024;130
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №60 от ЦРА № 198 Молодечненского р-на;31.10.2024;30
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №111 от ЦРА № 198 Молодечненского р-на;31.10.2024;50
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №180 от ЦРА № 198 Молодечненского р-на;31.10.2024;25
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №110 от ЦРА № 198 Молодечненского р-на;31.10.2024;30
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №115 от ЦРА № 198 Молодечненского р-на;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №142 от ЦРА № 198 Молодечненского р-на;31.10.2024;40
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №216 от ЦРА № 198 Молодечненского р-на;31.10.2024;20
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;107
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №300 от ЦРА №131 Мядельского района;31.10.2024;27
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №131 Мядельского района;31.10.2024;15
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №135 ЦРА №131 Мядельского района;31.10.2024;30
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №11 от ЦРА №131 Мядельского района;31.10.2024;3
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №132 от ЦРА №131 Мядельского района;31.10.2024;5
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №133 от ЦРА №131 Мядельского района;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №232 ЦРА № 131 Мядельского района;31.10.2024;17
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;126
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №105 от ЦРА №4 Несвижского р-на;31.10.2024;30
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;ЦРА №4 Несвижского района;31.10.2024;18
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №6 от ЦРА №4 Несвижского района;31.10.2024;10
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №140 от ЦРА №4 Несвижского р-на;31.10.2024;25
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №277 от ЦРА №4 Несвижского района;31.10.2024;25
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;Аптека №294 от ЦРА №4 Несвижского района;31.10.2024;18
АЦЦ пор-к для приг. р-ра для приема внутрь 200мг пакет №20;#ИМЯ?;;374
