drug_name;ap_name;expiration_date;realization
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №141 от ЦРА №182 Минского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №157 от ЦРА №182 Минского  района;31.12.2023;7
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №156 от ЦРА № 182 Минского р-на;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;89
АЦЦ 200 таблетки шипуч. 200мг туба №20;ЦРА №198 Молодечненского района;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №60 от ЦРА № 198 Молодечненского р-на;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №111 от ЦРА № 198 Молодечненского р-на;31.12.2023;40
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №180 от ЦРА № 198 Молодечненского р-на;31.12.2023;6
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №115 от ЦРА № 198 Молодечненского р-на;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №116 от ЦРА № 198 Молодечненского р-на;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;40
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №308 от ЦРА № 131 Мядельского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №300 от ЦРА №131 Мядельского района;31.12.2023;17
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №135 ЦРА №131 Мядельского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №232 ЦРА № 131 Мядельского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;38
АЦЦ 200 таблетки шипуч. 200мг туба №20;ЦРА №4 Несвижского района;31.12.2023;15
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №6 от ЦРА №4 Несвижского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №140 от ЦРА №4 Несвижского р-на;31.12.2023;15
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №277 от ЦРА №4 Несвижского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;54
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №239 от ЦРА №25 Пуховичского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №315 от ЦРА № 25 Пуховичского района;31.12.2023;6
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №32 от ЦРА №25 Пуховичского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;ЦРА №25 Пуховичского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №195 от ЦРА №25 Пуховичского района;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №210 от ЦРА №25 Пуховичского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №79 от ЦМА №80  г.Слуцк;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;12
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №303 от ЦРА № 23 Смолевичского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №301 от ЦРА №23 Смолевичского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №252 от ЦРА №23 Смолевичского р-на;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №309 от ЦРА № 23 Смолевичского района;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;50
АЦЦ 200 таблетки шипуч. 200мг туба №20;ЦРА №208 Солигорского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №94 от ЦРА №208 Солигорского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №183 от ЦРА №208 Солигорского района;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №148 от ЦРА №208 Солигорского р-на;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №247 от ЦРА №208 Солигорского р-на;31.12.2023;4
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №323 от ЦРА №208 Солигорского р-на;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;33
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;31.12.2023;15
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №206 от ЦМА №80 г.Слуцк;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №325 от ЦМА №80 г.Слуцк;31.12.2023;15
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;75
АЦЦ 200 таблетки шипуч. 200мг туба №20;ЦРА №7 Столбцовского района;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №128 от ЦРА №7 Столбцовского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №186 от ЦРА №7 Столбцовского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №293 от ЦРА №7 Столбцовского района;31.12.2023;40
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;ЦРА №21 Узденского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;#ИМЯ?;;27
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №18 от ЦРА №20 Червенского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;ЦРА №20 Червенского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №35 от ЦРА №20 Червенского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №287 от ЦРА №20 Червенского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №146 от ЦРА №20 Червенского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;Аптека №255 от ЦРА №20 Червенского района;31.12.2023;6
АЦЦ 200 таблетки шипуч. 200мг туба №20;Прочие;;0
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;;;271
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;"Аптеки РУП ""Минскфармация""";;271
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;32
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №137 от ЦРА №16 Борисовского района;31.10.2023;6
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №167 от ЦРА №16 Борисовского района;31.10.2023;7
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №172 от ЦРА №16 Борисовского района;31.10.2023;4
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №16 Борисовского района;31.10.2023;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №263 от ЦРА №16 Борисовского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №40 от ЦРА № 118 Вилейского р-на;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №118 Вилейского района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;23
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №318 от ЦРА № 123 Воложинского района;31.10.2023;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №123 Воложинского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №124 от ЦРА №123 Воложинского р-на;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №224 от ЦРА №123 Воложинского р-на;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №225 от ЦРА №218 Дзержинского района;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;19
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №312 от ЦГА № 192  г.Жодино;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦГА №192 Жодино;31.10.2023;6
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №189 от ЦГА №192 г.Жодино;31.10.2023;6
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №207 от ЦГА №192 г.Жодино;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;7
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №43 от ЦРА №1 Клецкого района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №5 от ЦРА №1 Клецкого района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;6
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №310 от ЦРА № 97 Копыльского района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №163 от ЦРА №97 Копыльского района;31.10.2023;4
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;18
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №64 от ЦРА №28 Крупского района;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №28 Крупского района;31.10.2023;15
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №67 от ЦРА №28 Крупского района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №24 Логойского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;6
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №90 Любанского района;31.10.2023;6
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;47
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №98 от ЦРА № 182 Минского р-на;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №104 от ЦРА № 182 Минского района;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №99 от ЦРА №182 Минского района;31.10.2023;17
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №190 от ЦРА № 182 Минского р-на;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №212 от ЦРА № 182 Минского р-на;31.10.2023;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №139 от ЦРА №182 Минского района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №141 от ЦРА №182 Минского района;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №157 от ЦРА №182 Минского  района;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №156 от ЦРА № 182 Минского р-на;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;30
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №198 Молодечненского района;31.10.2023;4
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №60 от ЦРА № 198 Молодечненского р-на;31.10.2023;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №110 от ЦРА № 198 Молодечненского р-на;31.10.2023;6
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №142 от ЦРА № 198 Молодечненского р-на;31.10.2023;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;7
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №308 от ЦРА № 131 Мядельского района;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №232 ЦРА № 131 Мядельского района;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №286 от ЦРА №131 Мядельского р-на;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;6
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №105 от ЦРА №4 Несвижского р-на;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №4 Несвижского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;9
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №239 от ЦРА №25 Пуховичского района;31.10.2023;6
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №25 Пуховичского района;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №23 Смолевичского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №46 от ЦРА №23 Смолевичского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;12
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №193 от ЦРА №208 Солигорского района;31.10.2023;7
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №183 от ЦРА №208 Солигорского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;25
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;ЦРА №7 Столбцовского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №128 от ЦРА №7 Столбцовского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №151 от ЦРА №7 Столбцовского района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №293 от ЦРА №7 Столбцовского района;31.10.2023;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №9 от ЦРА №7 Столбцовского р-на;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;#ИМЯ?;;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Аптека №330 от ЦРА №21 Узденского р-на;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;Прочие;;0
АЦЦ Лонг таблетки шипуч. 600мг туба №10;;;5 663
АЦЦ Лонг таблетки шипуч. 600мг туба №10;"Аптеки РУП ""Минскфармация""";;5 663
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;38
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №19 Березинского района;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №220 от ЦРА №19 Березинского р-на;30.11.2024;5
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №107 от ЦРА №19 Березинского р-на;30.11.2024;3
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;513
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №272 от ЦРА №16 Борисовского района;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №264 от ЦРА №16 Борисовского района;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №321 от ЦРА №16 Борисовского района;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №137 от ЦРА №16 Борисовского района;30.11.2024;60
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №167 от ЦРА №16 Борисовского района;30.11.2024;43
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №172 от ЦРА №16 Борисовского района;30.11.2024;130
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №16 Борисовского района;30.11.2024;70
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №49 от ЦРА №16 Борисовского района;30.11.2024;15
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №215 от ЦРА №16 Борисовского района;30.11.2024;40
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №263 от ЦРА №16 Борисовского района;30.11.2024;43
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №260 от ЦРА №16 Борисовского района;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №266 от ЦРА №16 Борисовского района;30.11.2024;15
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №257 от ЦРА №16 Борисовского района;30.11.2024;27
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;204
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №40 от ЦРА № 118 Вилейского р-на;30.11.2024;3
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №191 от ЦРА № 118 Вилейского р-на;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №36 от ЦРА № 118 Вилейского р-на;30.11.2024;23
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №29 от ЦРА № 118 Вилейского р-на;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №119 от ЦРА № 118 Вилейского р-на;30.11.2024;43
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №118 Вилейского района;30.11.2024;55
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №219 от ЦРА № 118 Вилейского р-на;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;195
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №318 от ЦРА № 123 Воложинского района;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №123 Воложинского района;30.11.2024;70
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №127 от ЦРА №123 Воложинского района;30.11.2024;40
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №124 от ЦРА №123 Воложинского р-на;30.11.2024;40
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №224 от ЦРА №123 Воложинского р-на;30.11.2024;25
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;340
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №14 от ЦРА №218 Дзержинского р-на;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №31 от ЦРА №218 Дзержинского р-на;30.11.2024;25
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №62 от ЦРА №218 Дзержинского р-на;30.11.2024;50
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №63 от ЦРА №218 Дзержинского р-на;30.11.2024;4
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №69 от ЦРА №218 Дзержинского района;30.11.2024;60
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №225 от ЦРА №218 Дзержинского района;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №73 от ЦРА №218 Дзержинского р-на;30.11.2024;8
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №218 Дзержинского района;30.11.2024;100
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №129 от ЦРА №218 Дзержинского р-на;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №227 от ЦРА №218 Дзержинского р-на;30.11.2024;15
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №217 от ЦРА № 218 Дзержинского района;30.11.2024;5
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №213 от ЦРА №218 Дзержинского района;30.11.2024;43
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;233
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №312 от ЦГА № 192  г.Жодино;30.11.2024;5
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦГА №192 Жодино;30.11.2024;55
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №102 от ЦГА № 192 г.Жодино;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №112 от ЦГА № 192 г. Жодино;30.11.2024;21
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №189 от ЦГА №192 г.Жодино;01.10.2024;1
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №189 от ЦГА №192 г.Жодино;30.11.2024;41
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №207 от ЦГА №192 г.Жодино;30.11.2024;40
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №209 от ЦГА № 192 г.Жодино;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №117 от ЦГА №192 г. Жодино;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;99
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №39 от ЦРА №1 Клецкого района;30.11.2024;3
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №43 от ЦРА №1 Клецкого района;30.11.2024;16
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №1 Клецкого района;30.11.2024;45
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №2 от ЦРА №1 Клецкого района;30.11.2024;4
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №3 от ЦРА №1 Клецкого района;30.11.2024;9
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №150 от ЦРА №1 Клецкого района;30.11.2024;19
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №5 от ЦРА №1 Клецкого района;30.11.2024;3
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;169
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №310 от ЦРА № 97 Копыльского района;30.11.2024;5
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №97 Копыльского района;30.11.2024;130
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №95 от ЦРА №97 Копыльского района;30.11.2024;5
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №163 от ЦРА №97 Копыльского района;30.11.2024;6
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №82 от ЦРА №97 Копыльского района;30.11.2024;23
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;250
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №64 от ЦРА №28 Крупского района;30.11.2024;60
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №28 Крупского района;30.11.2024;70
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №67 от ЦРА №28 Крупского района;30.11.2024;120
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;155
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №302 от ЦРА №24 Логойского района;30.11.2024;5
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №24 Логойского района;30.11.2024;62
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №26 от ЦРА №24 Логойского района;30.11.2024;60
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №229 от ЦРА №24 Логойского района;30.11.2024;6
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №283 от ЦРА №24 Логойского района;30.11.2024;12
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №228 от ЦРА №24 Логойского района;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;120
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №88 от ЦРА №90 Любанского района;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №90 Любанского района;30.11.2024;65
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №230 от ЦРА №90 Любанского р-на;30.11.2024;15
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №81 от ЦРА №90 Любанского р-на;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;#ИМЯ?;;684
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №98 от ЦРА № 182 Минского р-на;30.11.2024;21
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №164 от ЦРА №182 Минского р-на;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №306 от ЦРА № 182 Минского района;30.11.2024;42
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №174 от ЦРА № 182 Минского р-на;30.11.2024;16
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №145 от ЦРА №182 Минского р-на;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;ЦРА №182 Минского района;30.11.2024;100
АЦЦ Лонг таблетки шипуч. 600мг туба №10;Аптека №153  от ЦРА № 182 Минского р-на;30.11.2024;20
