drug_name;ap_name;expiration_date;realization
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №318 от ЦРА № 123 Воложинского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №123 Воложинского района;31.05.2024;8
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Дзержинский район;;33
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №62 от ЦРА №218 Дзержинского р-на;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №69 от ЦРА №218 Дзержинского района;31.05.2024;25
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №213 от ЦРА №218 Дзержинского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Жодино Смолевичского района;;19
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №312 от ЦГА № 192  г.Жодино;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦГА №192 Жодино;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №102 от ЦГА № 192 г.Жодино;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №189 от ЦГА №192 г.Жодино;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №209 от ЦГА № 192 г.Жодино;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №117 от ЦГА №192 г. Жодино;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Клецкий район;;13
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №43 от ЦРА №1 Клецкого района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №1 Клецкого района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №150 от ЦРА №1 Клецкого района;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №5 от ЦРА №1 Клецкого района;31.05.2024;1
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Копыльский район;;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №97 Копыльского района;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Крупский район;;25
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №64 от ЦРА №28 Крупского района;31.05.2024;10
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №28 Крупского района;31.05.2024;10
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №67 от ЦРА №28 Крупского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Логойский район;;8
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №302 от ЦРА №24 Логойского района;31.05.2024;1
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №24 Логойского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №26 от ЦРА №24 Логойского района;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Любанский район;;7
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №90 Любанского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №81 от ЦРА №90 Любанского р-на;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Минский район;;38
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №164 от ЦРА №182 Минского р-на;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №182 Минского района;31.05.2024;20
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №22 от ЦРА № 182 Минского р-на;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №37 от ЦРА № 182 Минского р-на;31.05.2024;1
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №99 от ЦРА №182 Минского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №141 от ЦРА №182 Минского района;31.05.2024;4
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Молодечненский район;;43
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №198 Молодечненского района;31.05.2024;30
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №111 от ЦРА № 198 Молодечненского р-на;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №180 от ЦРА № 198 Молодечненского р-на;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №110 от ЦРА № 198 Молодечненского р-на;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №115 от ЦРА № 198 Молодечненского р-на;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №116 от ЦРА № 198 Молодечненского р-на;31.12.2023;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Мядельский район;;12
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №135 ЦРА №131 Мядельского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №11 от ЦРА №131 Мядельского района;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №132 от ЦРА №131 Мядельского района;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №133 от ЦРА №131 Мядельского района;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Несвижский район;;60
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №6 от ЦРА №4 Несвижского района;31.12.2023;32
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №6 от ЦРА №4 Несвижского района;31.05.2024;23
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №277 от ЦРА №4 Несвижского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Пуховичский район;;9
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №239 от ЦРА №25 Пуховичского района;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №32 от ЦРА №25 Пуховичского района;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №25 Пуховичского района;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №214 от ЦРА №25 Пуховичского района;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Слуцкий район;;12
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №79 от ЦМА №80  г.Слуцк;31.05.2024;10
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №184 от ЦМА №80  г.Слуцк;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Смолевичский район;;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №46 от ЦРА №23 Смолевичского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Солигорский район;;25
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №208 Солигорского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;           Аптека №247 от ЦРА №208 Солигорского р-на;31.05.2024;20
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Стародорожский район;;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Столбцовский район;;22
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №186 от ЦРА №7 Столбцовского района;31.05.2024;10
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №293 от ЦРА №7 Столбцовского района;31.05.2024;10
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №9 от ЦРА №7 Столбцовского р-на;31.05.2024;2
Амоксиклав таблетки п/о 500мг 125мг блистеры №15; - Червенский район;;18
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №18 от ЦРА №20 Червенского района;31.05.2024;3
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          ЦРА №20 Червенского района;31.05.2024;5
Амоксиклав таблетки п/о 500мг 125мг блистеры №15;          Аптека №35 от ЦРА №20 Червенского района;31.05.2024;10
Антицист таблетки 50мг упаковка №30;;;0
Аудитор таблетки 10мг упаковка №30;;;0
Аудитор таблетки 20мг упаковка №30;;;13
Аудитор таблетки 20мг упаковка №30;"Аптеки РУП ""Минскфармация""";;13
Аудитор таблетки 20мг упаковка №30; - Пуховичский район;;11
Аудитор таблетки 20мг упаковка №30;          ЦРА №25 Пуховичского района;30.11.2023;11
Аудитор таблетки 20мг упаковка №30; - Червенский район;;2
Аудитор таблетки 20мг упаковка №30;          Аптека №18 от ЦРА №20 Червенского района;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;;;6
Аудитор таблетки 5мг упаковка №30;"Аптеки РУП ""Минскфармация""";;6
Аудитор таблетки 5мг упаковка №30; - Червенский район;;6
Аудитор таблетки 5мг упаковка №30;          Аптека №18 от ЦРА №20 Червенского района;30.11.2023;6
АЦЦ 200 таблетки шипуч. 200мг туба №20;;;54
АЦЦ 200 таблетки шипуч. 200мг туба №20;"Аптеки РУП ""Минскфармация""";;54
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Березинский район;;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №222 от ЦРА №19 Березинского р-на;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Борисовский район;;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №215 от ЦРА №16 Борисовского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Дзержинский район;;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №63 от ЦРА №218 Дзержинского р-на;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №69 от ЦРА №218 Дзержинского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Жодино Смолевичского района;;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №189 от ЦГА №192 г.Жодино;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Копыльский район;;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №82 от ЦРА №97 Копыльского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Логойский район;;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №24 Логойского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №229 от ЦРА №24 Логойского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №283 от ЦРА №24 Логойского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Любанский район;;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №90 Любанского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Минский район;;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №98 от ЦРА № 182 Минского р-на;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №99 от ЦРА №182 Минского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №139 от ЦРА №182 Минского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №141 от ЦРА №182 Минского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №68 от ЦРА №182 Минского р-на;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Молодечненский район;;9
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №179 от ЦРА № 198 Молодечненского р-на;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №198 Молодечненского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №180 от ЦРА № 198 Молодечненского р-на;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №115 от ЦРА № 198 Молодечненского р-на;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Мядельский район;;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №300 от ЦРА №131 Мядельского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №135 ЦРА №131 Мядельского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №286 от ЦРА №131 Мядельского р-на;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Пуховичский район;;11
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №239 от ЦРА №25 Пуховичского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №315 от ЦРА № 25 Пуховичского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №27 от ЦРА №25 Пуховичского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №236 от ЦРА №25 Пуховичского района;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Слуцкий район;;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №199 от ЦМА №80  г.Слуцк;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Смолевичский район;;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №46 от ЦРА №23 Смолевичского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Солигорский район;;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;           Аптека №247 от ЦРА №208 Солигорского р-на;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №87 от ЦРА №208 Солигорского р-на;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Узденский район;;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №47 от ЦРА №21 Узденского р-на;31.12.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;;;170
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;"Аптеки РУП ""Минскфармация""";;170
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Березинский район;;12
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          ЦРА №19 Березинского района;31.10.2023;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №222 от ЦРА №19 Березинского р-на;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Борисовский район;;16
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №321 от ЦРА №16 Борисовского района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №172 от ЦРА №16 Борисовского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          ЦРА №16 Борисовского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №215 от ЦРА №16 Борисовского района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №266 от ЦРА №16 Борисовского района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Вилейский район;;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №219 от ЦРА № 118 Вилейского р-на;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Воложинский район;;17
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          ЦРА №123 Воложинского района;31.10.2023;15
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №124 от ЦРА №123 Воложинского р-на;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Дзержинский район;;7
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №62 от ЦРА №218 Дзержинского р-на;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №69 от ЦРА №218 Дзержинского района;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №213 от ЦРА №218 Дзержинского района;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Жодино Смолевичского района;;17
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №312 от ЦГА № 192  г.Жодино;31.10.2023;8
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №102 от ЦГА № 192 г.Жодино;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №189 от ЦГА №192 г.Жодино;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №207 от ЦГА №192 г.Жодино;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Клецкий район;;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          ЦРА №1 Клецкого района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Копыльский район;;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №310 от ЦРА № 97 Копыльского района;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Крупский район;;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №67 от ЦРА №28 Крупского района;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Логойский район;;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №229 от ЦРА №24 Логойского района;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Минский район;;28
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №306 от ЦРА № 182 Минского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №22 от ЦРА № 182 Минского р-на;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №99 от ЦРА №182 Минского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №190 от ЦРА № 182 Минского р-на;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №139 от ЦРА №182 Минского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №156 от ЦРА № 182 Минского р-на;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Молодечненский район;;9
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          ЦРА №198 Молодечненского района;31.10.2023;4
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №180 от ЦРА № 198 Молодечненского р-на;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Мядельский район;;8
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №147 от ЦРА №131 Мядельского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №11 от ЦРА №131 Мядельского района;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Несвижский район;;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;           Аптека №105 от ЦРА №4 Несвижского р-на;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Пуховичский район;;21
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №32 от ЦРА №25 Пуховичского района;31.10.2023;2
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          ЦРА №25 Пуховичского района;31.10.2023;8
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №195 от ЦРА №25 Пуховичского района;31.10.2023;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №214 от ЦРА №25 Пуховичского района;31.10.2023;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Смолевичский район;;15
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          ЦРА №23 Смолевичского района;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №46 от ЦРА №23 Смолевичского района;31.10.2023;10
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Солигорский район;;8
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №148 от ЦРА №208 Солигорского р-на;31.10.2023;5
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №323 от ЦРА №208 Солигорского р-на;31.10.2023;3
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6; - Стародорожский район;;1
АЦЦ Лимон и Мед пор-к для приг. р-ра для приема внутрь 600мг пакет №6;          Аптека №206 от ЦМА №80 г.Слуцк;31.10.2023;1
АЦЦ Лонг таблетки шипуч. 600мг туба №10;;;3 008
АЦЦ Лонг таблетки шипуч. 600мг туба №10;"Аптеки РУП ""Минскфармация""";;3 006
АЦЦ Лонг таблетки шипуч. 600мг туба №10; - Березинский район;;50
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          ЦРА №19 Березинского района;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №220 от ЦРА №19 Березинского р-на;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №222 от ЦРА №19 Березинского р-на;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10; - Борисовский район;;268
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №321 от ЦРА №16 Борисовского района;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №137 от ЦРА №16 Борисовского района;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №167 от ЦРА №16 Борисовского района;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №172 от ЦРА №16 Борисовского района;30.11.2024;50
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          ЦРА №16 Борисовского района;30.11.2024;70
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №49 от ЦРА №16 Борисовского района;30.11.2024;5
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №215 от ЦРА №16 Борисовского района;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №263 от ЦРА №16 Борисовского района;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №260 от ЦРА №16 Борисовского района;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №266 от ЦРА №16 Борисовского района;30.11.2024;6
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №257 от ЦРА №16 Борисовского района;30.11.2024;17
АЦЦ Лонг таблетки шипуч. 600мг туба №10; - Вилейский район;;110
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №191 от ЦРА № 118 Вилейского р-на;30.11.2024;40
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №29 от ЦРА № 118 Вилейского р-на;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          ЦРА №118 Вилейского района;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №219 от ЦРА № 118 Вилейского р-на;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10; - Воложинский район;;100
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №318 от ЦРА № 123 Воложинского района;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          ЦРА №123 Воложинского района;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №127 от ЦРА №123 Воложинского района;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №124 от ЦРА №123 Воложинского р-на;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10; - Дзержинский район;;250
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №14 от ЦРА №218 Дзержинского р-на;30.11.2024;15
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №31 от ЦРА №218 Дзержинского р-на;30.11.2024;15
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №62 от ЦРА №218 Дзержинского р-на;30.11.2024;50
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №63 от ЦРА №218 Дзержинского р-на;30.11.2024;5
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №69 от ЦРА №218 Дзержинского района;30.11.2024;50
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №225 от ЦРА №218 Дзержинского района;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №73 от ЦРА №218 Дзержинского р-на;30.11.2024;5
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          ЦРА №218 Дзержинского района;30.11.2024;50
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №129 от ЦРА №218 Дзержинского р-на;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №213 от ЦРА №218 Дзержинского района;30.11.2024;30
АЦЦ Лонг таблетки шипуч. 600мг туба №10; - Жодино Смолевичского района;;180
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №312 от ЦГА № 192  г.Жодино;30.11.2024;10
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          ЦГА №192 Жодино;30.11.2024;20
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №102 от ЦГА № 192 г.Жодино;30.11.2024;40
АЦЦ Лонг таблетки шипуч. 600мг туба №10;          Аптека №189 от ЦГА №192 г.Жодино;30.11.2024;50
