drug_name;ap_name;expiration_date;realization
Аудитор таблетки 20мг упаковка №30; - Любанский район;;13
Аудитор таблетки 20мг упаковка №30;          ЦРА №90 Любанского района;30.11.2023;3
Аудитор таблетки 20мг упаковка №30;          Аптека №230 от ЦРА №90 Любанского р-на;30.11.2023;4
Аудитор таблетки 20мг упаковка №30;          Аптека №81 от ЦРА №90 Любанского р-на;30.11.2023;6
Аудитор таблетки 20мг упаковка №30; - Минский район;;54
Аудитор таблетки 20мг упаковка №30;          Аптека №164 от ЦРА №182 Минского р-на;30.11.2023;2
Аудитор таблетки 20мг упаковка №30;           Аптека №104 от ЦРА № 182 Минского района;30.11.2023;10
Аудитор таблетки 20мг упаковка №30;          ЦРА №182 Минского района;30.11.2023;20
Аудитор таблетки 20мг упаковка №30;          Аптека №61 от ЦРА № 182 Минского р-на;30.11.2023;1
Аудитор таблетки 20мг упаковка №30;          Аптека №99 от ЦРА №182 Минского района;30.11.2023;6
Аудитор таблетки 20мг упаковка №30;          Аптека №212 от ЦРА № 182 Минского р-на;30.11.2023;1
Аудитор таблетки 20мг упаковка №30;          Аптека №139 от ЦРА №182 Минского района;30.11.2023;1
Аудитор таблетки 20мг упаковка №30;          Аптека №141 от ЦРА №182 Минского района;30.11.2023;7
Аудитор таблетки 20мг упаковка №30;          Аптека №157 от ЦРА №182 Минского  района;30.11.2023;6
Аудитор таблетки 20мг упаковка №30; - Молодечненский район;;32
Аудитор таблетки 20мг упаковка №30;          Аптека №179 от ЦРА № 198 Молодечненского р-на;30.11.2023;2
Аудитор таблетки 20мг упаковка №30;          ЦРА №198 Молодечненского района;30.11.2023;10
Аудитор таблетки 20мг упаковка №30;          Аптека №111 от ЦРА № 198 Молодечненского р-на;30.11.2023;6
Аудитор таблетки 20мг упаковка №30;          Аптека №180 от ЦРА № 198 Молодечненского р-на;30.11.2023;6
Аудитор таблетки 20мг упаковка №30;          Аптека №110 от ЦРА № 198 Молодечненского р-на;30.11.2023;6
Аудитор таблетки 20мг упаковка №30;          Аптека №142 от ЦРА № 198 Молодечненского р-на;30.11.2023;2
Аудитор таблетки 20мг упаковка №30; - Мядельский район;;8
Аудитор таблетки 20мг упаковка №30;          Аптека №300 от ЦРА №131 Мядельского района;30.11.2023;3
Аудитор таблетки 20мг упаковка №30;          Аптека №132 от ЦРА №131 Мядельского района;30.11.2023;5
Аудитор таблетки 20мг упаковка №30; - Несвижский район;;13
Аудитор таблетки 20мг упаковка №30;           Аптека №105 от ЦРА №4 Несвижского р-на;30.11.2023;3
Аудитор таблетки 20мг упаковка №30;          ЦРА №4 Несвижского района;30.11.2023;2
Аудитор таблетки 20мг упаковка №30;          Аптека №6 от ЦРА №4 Несвижского района;30.11.2023;2
Аудитор таблетки 20мг упаковка №30;          Аптека №140 от ЦРА №4 Несвижского р-на;30.11.2023;4
Аудитор таблетки 20мг упаковка №30;          Аптека №277 от ЦРА №4 Несвижского района;30.11.2023;2
Аудитор таблетки 20мг упаковка №30; - Пуховичский район;;35
Аудитор таблетки 20мг упаковка №30;          Аптека №239 от ЦРА №25 Пуховичского района;30.11.2023;3
Аудитор таблетки 20мг упаковка №30;          ЦРА №25 Пуховичского района;30.11.2023;22
Аудитор таблетки 20мг упаковка №30;          Аптека №210 от ЦРА №25 Пуховичского района;30.11.2023;3
Аудитор таблетки 20мг упаковка №30;          Аптека №236 от ЦРА №25 Пуховичского района;30.11.2023;7
Аудитор таблетки 20мг упаковка №30; - Слуцкий район;;4
Аудитор таблетки 20мг упаковка №30;          Аптека №175 от ЦМА №80  г.Слуцк;30.11.2023;2
Аудитор таблетки 20мг упаковка №30;          Аптека №12 от ЦМА №80  г.Слуцк;30.11.2023;2
Аудитор таблетки 20мг упаковка №30; - Смолевичский район;;2
Аудитор таблетки 20мг упаковка №30;          Аптека №46 от ЦРА №23 Смолевичского района;30.11.2023;2
Аудитор таблетки 20мг упаковка №30; - Солигорский район;;52
Аудитор таблетки 20мг упаковка №30;          ЦРА №208 Солигорского района;30.11.2023;10
Аудитор таблетки 20мг упаковка №30;          Аптека №193 от ЦРА №208 Солигорского района;30.11.2023;3
Аудитор таблетки 20мг упаковка №30;          Аптека №85 от ЦРА №208 Солигорского района;30.11.2023;3
Аудитор таблетки 20мг упаковка №30;          Аптека №94 от ЦРА №208 Солигорского района;30.11.2023;2
Аудитор таблетки 20мг упаковка №30;          Аптека №100 от ЦРА №208 Солигорского района;30.11.2023;6
Аудитор таблетки 20мг упаковка №30;          Аптека №183 от ЦРА №208 Солигорского района;30.11.2023;20
Аудитор таблетки 20мг упаковка №30;          Аптека №242 от ЦРА №208 Солигорского р-на;30.11.2023;4
Аудитор таблетки 20мг упаковка №30;           Аптека №248 от ЦРА №208 Солигорского р-на;30.11.2023;4
Аудитор таблетки 20мг упаковка №30; - Стародорожский район;;24
Аудитор таблетки 20мг упаковка №30;          Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;30.11.2023;12
Аудитор таблетки 20мг упаковка №30;          Аптека №181 от ЦМА №80 г.Слуцк;30.11.2023;4
Аудитор таблетки 20мг упаковка №30;          Аптека №206 от ЦМА №80 г.Слуцк;30.11.2023;6
Аудитор таблетки 20мг упаковка №30;          Аптека №325 от ЦМА №80 г.Слуцк;30.11.2023;2
Аудитор таблетки 20мг упаковка №30; - Столбцовский район;;21
Аудитор таблетки 20мг упаковка №30;          ЦРА №7 Столбцовского района;30.11.2023;12
Аудитор таблетки 20мг упаковка №30;          Аптека №186 от ЦРА №7 Столбцовского района;30.11.2023;6
Аудитор таблетки 20мг упаковка №30;          Аптека №293 от ЦРА №7 Столбцовского района;30.11.2023;3
Аудитор таблетки 20мг упаковка №30; - Червенский район;;7
Аудитор таблетки 20мг упаковка №30;          Аптека №17 от ЦРА №20 Червенского района;30.11.2023;1
Аудитор таблетки 20мг упаковка №30;          Аптека №18 от ЦРА №20 Червенского района;30.11.2023;4
Аудитор таблетки 20мг упаковка №30;          Аптека №255 от ЦРА №20 Червенского района;30.11.2023;2
Аудитор таблетки 20мг упаковка №30;Республиканские ЛПО;;5
Аудитор таблетки 20мг упаковка №30;          Жодинская ЦГБ;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;;;616
Аудитор таблетки 5мг упаковка №30;"Аптеки РУП ""Минскфармация""";;616
Аудитор таблетки 5мг упаковка №30; - Березинский район;;22
Аудитор таблетки 5мг упаковка №30;          ЦРА №19 Березинского района;30.11.2023;16
Аудитор таблетки 5мг упаковка №30;          Аптека №220 от ЦРА №19 Березинского р-на;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №107 от ЦРА №19 Березинского р-на;30.11.2023;1
Аудитор таблетки 5мг упаковка №30; - Борисовский район;;33
Аудитор таблетки 5мг упаковка №30;          Аптека №272 от ЦРА №16 Борисовского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №321 от ЦРА №16 Борисовского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №137 от ЦРА №16 Борисовского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №172 от ЦРА №16 Борисовского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №49 от ЦРА №16 Борисовского района;30.11.2023;1
Аудитор таблетки 5мг упаковка №30;          Аптека №263 от ЦРА №16 Борисовского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №260 от ЦРА №16 Борисовского района;30.11.2023;10
Аудитор таблетки 5мг упаковка №30;          Аптека №257 от ЦРА №16 Борисовского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30; - Вилейский район;;3
Аудитор таблетки 5мг упаковка №30;          Аптека №119 от ЦРА № 118 Вилейского р-на;30.11.2023;1
Аудитор таблетки 5мг упаковка №30;          Аптека №219 от ЦРА № 118 Вилейского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30; - Воложинский район;;20
Аудитор таблетки 5мг упаковка №30;          ЦРА №123 Воложинского района;30.11.2023;15
Аудитор таблетки 5мг упаковка №30;          Аптека №127 от ЦРА №123 Воложинского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №224 от ЦРА №123 Воложинского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30; - Дзержинский район;;50
Аудитор таблетки 5мг упаковка №30;          Аптека №14 от ЦРА №218 Дзержинского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          Аптека №62 от ЦРА №218 Дзержинского р-на;30.11.2023;20
Аудитор таблетки 5мг упаковка №30;          Аптека №63 от ЦРА №218 Дзержинского р-на;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №225 от ЦРА №218 Дзержинского района;30.11.2023;19
Аудитор таблетки 5мг упаковка №30;          Аптека №129 от ЦРА №218 Дзержинского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          Аптека №217 от ЦРА № 218 Дзержинского района;30.11.2023;2
Аудитор таблетки 5мг упаковка №30; - Жодино Смолевичского района;;21
Аудитор таблетки 5мг упаковка №30;          Аптека №312 от ЦГА № 192  г.Жодино;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          ЦГА №192 Жодино;30.11.2023;4
Аудитор таблетки 5мг упаковка №30;          Аптека №207 от ЦГА №192 г.Жодино;30.11.2023;15
Аудитор таблетки 5мг упаковка №30; - Клецкий район;;6
Аудитор таблетки 5мг упаковка №30;          ЦРА №1 Клецкого района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №3 от ЦРА №1 Клецкого района;30.11.2023;1
Аудитор таблетки 5мг упаковка №30; - Копыльский район;;28
Аудитор таблетки 5мг упаковка №30;          ЦРА №97 Копыльского района;30.11.2023;17
Аудитор таблетки 5мг упаковка №30;          Аптека №163 от ЦРА №97 Копыльского района;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          Аптека №82 от ЦРА №97 Копыльского района;30.11.2023;9
Аудитор таблетки 5мг упаковка №30; - Логойский район;;15
Аудитор таблетки 5мг упаковка №30;          ЦРА №24 Логойского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №26 от ЦРА №24 Логойского района;30.11.2023;6
Аудитор таблетки 5мг упаковка №30;          Аптека №229 от ЦРА №24 Логойского района;30.11.2023;4
Аудитор таблетки 5мг упаковка №30; - Любанский район;;26
Аудитор таблетки 5мг упаковка №30;          Аптека №88 от ЦРА №90 Любанского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          ЦРА №90 Любанского района;30.11.2023;13
Аудитор таблетки 5мг упаковка №30;          Аптека №230 от ЦРА №90 Любанского р-на;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №81 от ЦРА №90 Любанского р-на;30.11.2023;7
Аудитор таблетки 5мг упаковка №30; - Минский район;;103
Аудитор таблетки 5мг упаковка №30;          Аптека №98 от ЦРА № 182 Минского р-на;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №306 от ЦРА № 182 Минского района;30.11.2023;1
Аудитор таблетки 5мг упаковка №30;          Аптека №145 от ЦРА №182 Минского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          ЦРА №182 Минского района;30.11.2023;10
Аудитор таблетки 5мг упаковка №30;          Аптека №153  от ЦРА № 182 Минского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          Аптека №22 от ЦРА № 182 Минского р-на;30.11.2023;20
Аудитор таблетки 5мг упаковка №30;          Аптека №34 от ЦРА № 182 Минского района;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          Аптека №37 от ЦРА № 182 Минского р-на;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №61 от ЦРА № 182 Минского р-на;30.11.2023;10
Аудитор таблетки 5мг упаковка №30;          Аптека №99 от ЦРА №182 Минского района;30.11.2023;10
Аудитор таблетки 5мг упаковка №30;          Аптека №75 от ЦРА № 182 Минского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          Аптека №139 от ЦРА №182 Минского района;30.11.2023;10
Аудитор таблетки 5мг упаковка №30;          Аптека №141 от ЦРА №182 Минского района;30.11.2023;20
Аудитор таблетки 5мг упаковка №30;          Аптека №157 от ЦРА №182 Минского  района;30.11.2023;8
Аудитор таблетки 5мг упаковка №30; - Молодечненский район;;40
Аудитор таблетки 5мг упаковка №30;          ЦРА №198 Молодечненского района;30.11.2023;20
Аудитор таблетки 5мг упаковка №30;          Аптека №110 от ЦРА № 198 Молодечненского р-на;30.11.2023;10
Аудитор таблетки 5мг упаковка №30;          Аптека №115 от ЦРА № 198 Молодечненского р-на;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №116 от ЦРА № 198 Молодечненского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          Аптека №216 от ЦРА № 198 Молодечненского р-на;30.11.2023;3
Аудитор таблетки 5мг упаковка №30; - Мядельский район;;20
Аудитор таблетки 5мг упаковка №30;          Аптека №300 от ЦРА №131 Мядельского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №135 ЦРА №131 Мядельского района;30.11.2023;10
Аудитор таблетки 5мг упаковка №30;          Аптека №132 от ЦРА №131 Мядельского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №286 от ЦРА №131 Мядельского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30; - Несвижский район;;10
Аудитор таблетки 5мг упаковка №30;           Аптека №105 от ЦРА №4 Несвижского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          ЦРА №4 Несвижского района;30.11.2023;7
Аудитор таблетки 5мг упаковка №30;          Аптека №294 от ЦРА №4 Несвижского района;30.11.2023;1
Аудитор таблетки 5мг упаковка №30; - Пуховичский район;;61
Аудитор таблетки 5мг упаковка №30;          Аптека №239 от ЦРА №25 Пуховичского района;30.11.2023;6
Аудитор таблетки 5мг упаковка №30;          Аптека №315 от ЦРА № 25 Пуховичского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          ЦРА №25 Пуховичского района;30.11.2023;30
Аудитор таблетки 5мг упаковка №30;          Аптека №33 от ЦРА №25 Пуховичского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №195 от ЦРА №25 Пуховичского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №210 от ЦРА №25 Пуховичского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №38 от ЦРА №25 Пуховичского р-на;30.11.2023;1
Аудитор таблетки 5мг упаковка №30;          Аптека №236 от ЦРА №25 Пуховичского района;30.11.2023;8
Аудитор таблетки 5мг упаковка №30; - Слуцкий район;;20
Аудитор таблетки 5мг упаковка №30;          ЦМА №80 г.Слуцк;30.11.2023;15
Аудитор таблетки 5мг упаковка №30;          Аптека №184 от ЦМА №80  г.Слуцк;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №12 от ЦМА №80  г.Слуцк;30.11.2023;2
Аудитор таблетки 5мг упаковка №30; - Смолевичский район;;3
Аудитор таблетки 5мг упаковка №30;          Аптека №301 от ЦРА №23 Смолевичского района;30.11.2023;1
Аудитор таблетки 5мг упаковка №30;          Аптека №252 от ЦРА №23 Смолевичского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30; - Солигорский район;;67
Аудитор таблетки 5мг упаковка №30;          ЦРА №208 Солигорского района;30.11.2023;9
Аудитор таблетки 5мг упаковка №30;          Аптека №193 от ЦРА №208 Солигорского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №85 от ЦРА №208 Солигорского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №94 от ЦРА №208 Солигорского района;30.11.2023;3
Аудитор таблетки 5мг упаковка №30;          Аптека №100 от ЦРА №208 Солигорского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №183 от ЦРА №208 Солигорского района;30.11.2023;25
Аудитор таблетки 5мг упаковка №30;          Аптека №242 от ЦРА №208 Солигорского р-на;30.11.2023;7
Аудитор таблетки 5мг упаковка №30;           Аптека №248 от ЦРА №208 Солигорского р-на;30.11.2023;4
Аудитор таблетки 5мг упаковка №30;          Аптека №87 от ЦРА №208 Солигорского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30;          Аптека №323 от ЦРА №208 Солигорского р-на;30.11.2023;4
Аудитор таблетки 5мг упаковка №30; - Стародорожский район;;12
Аудитор таблетки 5мг упаковка №30;          Аптека №83 г.Ст.Дороги от ЦМА № 80 г.Слуцк;30.11.2023;10
Аудитор таблетки 5мг упаковка №30;          Аптека №325 от ЦМА №80 г.Слуцк;30.11.2023;2
Аудитор таблетки 5мг упаковка №30; - Столбцовский район;;31
Аудитор таблетки 5мг упаковка №30;          ЦРА №7 Столбцовского района;30.11.2023;20
Аудитор таблетки 5мг упаковка №30;          Аптека №186 от ЦРА №7 Столбцовского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №293 от ЦРА №7 Столбцовского района;30.11.2023;4
Аудитор таблетки 5мг упаковка №30;          Аптека №9 от ЦРА №7 Столбцовского р-на;30.11.2023;2
Аудитор таблетки 5мг упаковка №30; - Узденский район;;11
Аудитор таблетки 5мг упаковка №30;          ЦРА №21 Узденского района;30.11.2023;10
Аудитор таблетки 5мг упаковка №30;          Аптека №47 от ЦРА №21 Узденского р-на;30.11.2023;1
Аудитор таблетки 5мг упаковка №30; - Червенский район;;14
Аудитор таблетки 5мг упаковка №30;          Аптека №18 от ЦРА №20 Червенского района;30.11.2023;6
Аудитор таблетки 5мг упаковка №30;          ЦРА №20 Червенского района;30.11.2023;5
Аудитор таблетки 5мг упаковка №30;          Аптека №255 от ЦРА №20 Червенского района;30.11.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;;;913
АЦЦ 200 таблетки шипуч. 200мг туба №20;"Аптеки РУП ""Минскфармация""";;913
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Березинский район;;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №19 Березинского района;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Борисовский район;;84
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №272 от ЦРА №16 Борисовского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №321 от ЦРА №16 Борисовского района;31.12.2023;8
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №137 от ЦРА №16 Борисовского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №167 от ЦРА №16 Борисовского района;31.12.2023;15
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №172 от ЦРА №16 Борисовского района;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №16 Борисовского района;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №215 от ЦРА №16 Борисовского района;31.12.2023;9
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №263 от ЦРА №16 Борисовского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №266 от ЦРА №16 Борисовского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Вилейский район;;43
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №191 от ЦРА № 118 Вилейского р-на;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №36 от ЦРА № 118 Вилейского р-на;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №29 от ЦРА № 118 Вилейского р-на;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №219 от ЦРА № 118 Вилейского р-на;31.12.2023;8
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Воложинский район;;15
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №124 от ЦРА №123 Воложинского р-на;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №224 от ЦРА №123 Воложинского р-на;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Дзержинский район;;89
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №31 от ЦРА №218 Дзержинского р-на;31.12.2023;6
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №62 от ЦРА №218 Дзержинского р-на;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №63 от ЦРА №218 Дзержинского р-на;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №225 от ЦРА №218 Дзержинского района;31.12.2023;12
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №218 Дзержинского района;31.12.2023;40
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №213 от ЦРА №218 Дзержинского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Жодино Смолевичского района;;28
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦГА №192 Жодино;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №102 от ЦГА № 192 г.Жодино;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №189 от ЦГА №192 г.Жодино;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №207 от ЦГА №192 г.Жодино;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Клецкий район;;16
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №43 от ЦРА №1 Клецкого района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №1 Клецкого района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №3 от ЦРА №1 Клецкого района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Копыльский район;;25
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №97 Копыльского района;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №82 от ЦРА №97 Копыльского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Крупский район;;12
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №28 Крупского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №30 от ЦРА №28 Крупского района;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Логойский район;;11
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №229 от ЦРА №24 Логойского района;31.12.2023;1
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №283 от ЦРА №24 Логойского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Минский район;;100
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №306 от ЦРА № 182 Минского района;31.12.2023;21
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №22 от ЦРА № 182 Минского р-на;31.12.2023;30
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №34 от ЦРА № 182 Минского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №61 от ЦРА № 182 Минского р-на;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №99 от ЦРА №182 Минского района;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №190 от ЦРА № 182 Минского р-на;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №212 от ЦРА № 182 Минского р-на;31.12.2023;6
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №139 от ЦРА №182 Минского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №141 от ЦРА №182 Минского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №157 от ЦРА №182 Минского  района;31.12.2023;8
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Молодечненский район;;73
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №179 от ЦРА № 198 Молодечненского р-на;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №198 Молодечненского района;31.12.2023;40
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №111 от ЦРА № 198 Молодечненского р-на;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №110 от ЦРА № 198 Молодечненского р-на;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №116 от ЦРА № 198 Молодечненского р-на;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Мядельский район;;72
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №147 от ЦРА №131 Мядельского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №308 от ЦРА № 131 Мядельского района;31.12.2023;3
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №300 от ЦРА №131 Мядельского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №131 Мядельского района;31.12.2023;15
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №135 ЦРА №131 Мядельского района;31.12.2023;14
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №11 от ЦРА №131 Мядельского района;31.12.2023;6
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №232 ЦРА № 131 Мядельского района;31.12.2023;14
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Несвижский район;;13
АЦЦ 200 таблетки шипуч. 200мг туба №20;           Аптека №105 от ЦРА №4 Несвижского р-на;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №6 от ЦРА №4 Несвижского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №140 от ЦРА №4 Несвижского р-на;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №294 от ЦРА №4 Несвижского района;31.12.2023;4
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Пуховичский район;;113
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №239 от ЦРА №25 Пуховичского района;31.12.2023;5
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №315 от ЦРА № 25 Пуховичского района;31.12.2023;12
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №324 от ЦРА № 25 Пуховичского района;31.12.2023;10
АЦЦ 200 таблетки шипуч. 200мг туба №20;          ЦРА №25 Пуховичского района;31.12.2023;30
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №27 от ЦРА №25 Пуховичского района;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №195 от ЦРА №25 Пуховичского района;31.12.2023;20
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №214 от ЦРА №25 Пуховичского района;31.12.2023;16
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Слуцкий район;;18
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №79 от ЦМА №80  г.Слуцк;31.12.2023;11
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №199 от ЦМА №80  г.Слуцк;31.12.2023;7
АЦЦ 200 таблетки шипуч. 200мг туба №20; - Смолевичский район;;31
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №303 от ЦРА № 23 Смолевичского района;31.12.2023;2
АЦЦ 200 таблетки шипуч. 200мг туба №20;          Аптека №301 от ЦРА №23 Смолевичского района;31.12.2023;3
